"","Date","Adj.Close","Volume","SMA_50","rsi","GSPC"
"2007-08-09","2007-08-09",21.264185,72964500,21.80137318,48.3557588316857,1453.08996582031
"2007-08-10","2007-08-10",20.835989,76576200,21.77263374,46.3929704454174,1453.64001464844
"2007-08-13","2007-08-13",20.777937,55492300,21.7441848,46.1338768950153,1452.92004394531
"2007-08-14","2007-08-14",20.588583,42944100,21.71006168,44.9803893232649,1426.5400390625
"2007-08-15","2007-08-15",20.464767,48117700,21.67549464,44.4449168262557,1406.69995117188
"2007-08-16","2007-08-16",20.253565,81447400,21.64091266,43.5426133564031,1411.27001953125
"2007-08-17","2007-08-17",20.574018,76747700,21.62246482,45.2630507643755,1445.93994140625
"2007-08-20","2007-08-20",20.581295,49952000,21.59792098,45.301707265063,1445.55004882812
"2007-08-21","2007-08-21",20.442917,50786200,21.57104506,44.6898228545798,1447.11999511719
"2007-08-22","2007-08-22",20.552162,44763500,21.5488215,45.2851684471004,1464.06994628906
"2007-08-23","2007-08-23",20.610426,33886600,21.51992528,45.6038125588594,1462.5
"2007-08-24","2007-08-24",20.981853,45158900,21.49657058,47.5893368663644,1479.36999511719
"2007-08-27","2007-08-27",20.748806,32789500,21.46899044,46.5025689481763,1466.7900390625
"2007-08-28","2007-08-28",20.340969,43924400,21.43296336,44.6805308504898,1432.35998535156
"2007-08-29","2007-08-29",20.821632,45753700,21.40727522,47.1699152424881,1463.76000976562
"2007-08-30","2007-08-30",20.719675,33690700,21.38607958,46.7149003444208,1457.64001464844
"2007-08-31","2007-08-31",20.92359,42511900,21.3659141,47.7436356196301,1473.98999023438
"2007-09-04","2007-09-04",20.981853,45689600,21.3575097,48.0361227469337,1489.42004394531
"2007-09-05","2007-09-05",20.741518,47669800,21.3442986,46.9304652468334,1472.2900390625
"2007-09-06","2007-09-06",21.054686,45430800,21.33691546,48.5063878218064,1478.55004882812
"2007-09-07","2007-09-07",20.712383,52160900,21.31760602,46.9513530910405,1453.55004882812
"2007-09-10","2007-09-10",20.741518,37247600,21.29945996,47.0986297769688,1451.69995117188
"2007-09-11","2007-09-11",21.069248,34380800,21.2930938,48.7325810360507,1471.48999023438
"2007-09-12","2007-09-12",21.069248,42364700,21.28280872,48.7325810360507,1471.56005859375
"2007-09-13","2007-09-13",21.236755,35288600,21.27180956,49.5616574369355,1483.94995117188
"2007-09-14","2007-09-14",21.149359,33496600,21.2594979,49.1385991521905,1484.25
"2007-09-17","2007-09-17",20.92359,39536500,21.24296134,48.057231698551,1476.65002441406
"2007-09-18","2007-09-18",21.069248,77462400,21.2307892,48.7990044693961,1519.78002929688
"2007-09-19","2007-09-19",20.87989,94242200,21.222668,47.8917635556754,1529.03002929688
"2007-09-20","2007-09-20",20.697821,67168900,21.20858296,47.0338133956412,1518.75
"2007-09-21","2007-09-21",20.865335,135636100,21.18942962,47.9098410176169,1525.75
"2007-09-24","2007-09-24",21.178501,104459800,21.18016838,49.5031467757268,1517.72998046875
"2007-09-25","2007-09-25",21.528067,75621000,21.17485028,51.2032690397313,1517.2099609375
"2007-09-26","2007-09-26",21.484367,60337000,21.1577721,50.9843250641942,1525.42004394531
"2007-09-27","2007-09-27",21.477085,43407100,21.1385162,50.9472746772957,1531.38000488281
"2007-09-28","2007-09-28",21.455238,45819100,21.11025962,50.8341891174691,1526.75
"2007-10-01","2007-10-01",21.681004,43875100,21.09159854,51.9585573906724,1547.0400390625
"2007-10-02","2007-10-02",21.630022,33700900,21.07148238,51.6862079423917,1546.63000488281
"2007-10-03","2007-10-03",21.447952,37633900,21.0533856,50.717385787815,1539.58996582031
"2007-10-04","2007-10-04",21.637312,37868000,21.0403824,51.6785851910859,1542.83996582031
"2007-10-05","2007-10-05",21.731981,45012300,21.03986828,52.1546974471821,1557.58996582031
"2007-10-08","2007-10-08",21.731981,30265400,21.04791808,52.1546974471821,1552.57995605469
"2007-10-09","2007-10-09",21.921337,63603100,21.05960978,53.1166703213766,1565.15002441406
"2007-10-10","2007-10-10",22.016014,32251500,21.07914622,53.5927179402097,1562.46997070312
"2007-10-11","2007-10-11",21.78297,50788400,21.08952192,52.2598621922395,1554.41003417969
"2007-10-12","2007-10-12",21.972321,31121100,21.10049148,53.2243468364745,1561.80004882812
"2007-10-15","2007-10-15",21.87764,47150500,21.11769566,52.6813351640627,1548.7099609375
"2007-10-16","2007-10-16",22.081558,56286200,21.13055962,53.7190793944,1538.53002929688
"2007-10-17","2007-10-17",22.635056,86092400,21.15434854,56.3692971777875,1541.23999023438
"2007-10-18","2007-10-18",22.693317,49208600,21.17277088,56.6360189661789,1540.07995605469
"2007-10-19","2007-10-19",21.972321,75200200,21.1869336,52.577343115061,1500.63000488281
"2007-10-22","2007-10-22",22.219938,58785100,21.21461258,53.7391219560054,1506.32995605469
"2007-10-23","2007-10-23",22.503967,49956200,21.24913318,55.0286541964665,1519.58996582031
"2007-10-24","2007-10-24",22.758862,77979200,21.29253876,56.1480552368167,1515.88000488281
"2007-10-25","2007-10-25",23.297794,169588700,21.3491993,58.3829550216305,1514.40002441406
"2007-10-26","2007-10-26",25.511782,288121200,21.45436364,65.7089380884055,1535.28002929688
"2007-10-29","2007-10-29",25.176771,114655600,21.5464187,63.9702169114751,1540.97998046875
"2007-10-30","2007-10-30",25.90505,107297300,21.6528938,65.9678331242218,1531.02001953125
"2007-10-31","2007-10-31",26.808125,185635800,21.78019796,68.1987855508625,1549.38000488281
"2007-11-01","2007-11-01",26.990198,152078800,21.90895868,68.6219587905085,1508.43994140625
"2007-11-02","2007-11-02",26.990198,96389800,22.03655412,68.6219587905085,1509.65002441406
"2007-11-05","2007-11-05",26.749865,75485400,22.15191436,67.3894484203331,1502.17004394531
"2007-11-06","2007-11-06",26.516809,100966700,22.26727442,66.2127205417762,1520.27001953125
"2007-11-07","2007-11-07",25.868639,74897800,22.37782782,63.086396906382,1475.61999511719
"2007-11-08","2007-11-08",25.300581,133742400,22.4674068,60.5304911403605,1474.77001953125
"2007-11-09","2007-11-09",24.565018,125136900,22.54431366,57.4548335908891,1453.69995117188
"2007-11-12","2007-11-12",24.310118,84865200,22.61204422,56.4407486593546,1439.18005371094
"2007-11-13","2007-11-13",25.17963,104311500,22.69599976,58.7340960847401,1481.05004882812
"2007-11-14","2007-11-14",24.792366,84063100,22.77701672,57.2253920295851,1470.57995605469
"2007-11-15","2007-11-15",24.668144,64014100,22.84928588,56.7482809277838,1451.15002441406
"2007-11-16","2007-11-16",24.909273,71113800,22.93322368,57.4509596456093,1458.73999023438
"2007-11-19","2007-11-19",24.814276,63026200,23.01467884,57.0782005963705,1433.27001953125
"2007-11-20","2007-11-20",25.267311,100009400,23.0986401,58.3919979631715,1439.69995117188
"2007-11-21","2007-11-21",25.011576,89518700,23.17748666,57.3802688652468,1416.77001953125
"2007-11-23","2007-11-23",24.923893,33467200,23.25122942,57.0345450419616,1440.69995117188
"2007-11-26","2007-11-26",24.090904,80335000,23.31006032,53.8871373344326,1407.21997070312
"2007-11-27","2007-11-27",24.156664,84178400,23.3747218,54.0912280504353,1428.22998046875
"2007-11-28","2007-11-28",24.624304,88585000,23.44582292,55.5197235662151,1469.02001953125
"2007-11-29","2007-11-29",24.543928,53633600,23.51910368,55.2183838626565,1469.71997070312
"2007-11-30","2007-11-30",24.551239,71027800,23.59617204,55.2409156779906,1481.14001464844
"2007-12-03","2007-12-03",24.054361,61770600,23.65995256,53.3770818896013,1472.42004394531
"2007-12-04","2007-12-04",23.944769,54801500,23.71527792,52.9747681862174,1462.7900390625
"2007-12-05","2007-12-05",24.953123,84894700,23.78377904,56.082318157006,1485.01000976562
"2007-12-06","2007-12-06",25.245392,49209700,23.85899954,56.924240675846,1507.33996582031
"2007-12-07","2007-12-07",25.230776,40771000,23.93407336,56.8686167373713,1504.66003417969
"2007-12-10","2007-12-10",25.398838,36083500,24.01294536,57.3575700521467,1515.9599609375
"2007-12-11","2007-12-11",24.916588,55070700,24.07765704,55.5147900213768,1477.65002441406
"2007-12-12","2007-12-12",25.186937,63345400,24.14879534,56.3176209105247,1486.58996582031
"2007-12-13","2007-12-13",25.734953,73913200,24.23453536,57.8895346479527,1488.41003417969
"2007-12-14","2007-12-14",25.800716,71126200,24.31780344,58.0742737917443,1467.94995117188
"2007-12-17","2007-12-17",25.128479,58121200,24.3857334,55.5330671109511,1445.90002441406
"2007-12-18","2007-12-18",25.384233,52791800,24.45877844,56.2758024592611,1454.97998046875
"2007-12-19","2007-12-19",25.420755,58469100,24.5287668,56.3820035674176,1453
"2007-12-20","2007-12-20",25.954166,59345000,24.60752984,57.9052435694068,1460.11999511719
"2007-12-21","2007-12-21",26.348743,83240500,24.6988453,58.9863704381283,1484.4599609375
"2007-12-24","2007-12-24",26.728704,29622600,24.79397296,59.9959391739143,1496.44995117188
"2007-12-26","2007-12-26",26.750628,30252400,24.89143272,60.0538229283516,1497.66003417969
"2007-12-27","2007-12-27",26.282978,33311100,24.97546112,58.2199291082966,1476.27001953125
"2007-12-28","2007-12-28",26.392574,33447200,25.05061148,58.5228446026499,1478.48999023438
"2007-12-31","2007-12-31",26.012609,35229700,25.11699732,57.0594123294868,1468.35998535156
"2008-01-02","2008-01-02",25.734953,63004200,25.19224996,56.0149286842952,1447.16003417969
"2008-01-03","2008-01-03",25.844564,49599600,25.26474248,56.3368630821022,1447.16003417969
"2008-01-04","2008-01-04",25.121172,72090800,25.31708658,53.690304576249,1411.63000488281
"2008-01-07","2008-01-07",25.289236,80164300,25.36769406,54.200360198251,1416.18005371094
"2008-01-08","2008-01-08",24.441635,79148300,25.39057088,51.2929381733035,1390.18994140625
"2008-01-09","2008-01-09",25.16502,74305500,25.38363564,53.466738483212,1409.13000488281
"2008-01-10","2008-01-10",25.084642,72446000,25.38179306,53.1975607485508,1420.32995605469
"2008-01-11","2008-01-11",24.77775,55187900,25.35924706,52.1741359436823,1401.02001953125
"2008-01-14","2008-01-14",25.128479,52792200,25.32565414,53.2235689244483,1416.25
"2008-01-15","2008-01-15",24.843513,61606200,25.28272044,52.2726071207247,1380.94995117188
"2008-01-16","2008-01-16",24.28088,120778500,25.22853408,50.4563558073839,1373.19995117188
"2008-01-17","2008-01-17",24.193197,94247800,25.17740072,50.1790972588597,1333.25
"2008-01-18","2008-01-18",24.120121,117062000,25.12946696,49.9457118203683,1325.18994140625
"2008-01-22","2008-01-22",23.352903,108521400,25.07915224,47.5749796615829,1310.5
"2008-01-23","2008-01-23",23.330978,137597400,25.03976018,47.5092364586928,1338.59997558594
"2008-01-24","2008-01-24",24.295496,155640400,25.03436974,50.5758272564897,1352.06994628906
"2008-01-25","2008-01-25",24.068983,196992300,25.02954704,49.877528014774,1330.60998535156
"2008-01-28","2008-01-28",23.90823,81019000,25.00411904,49.3837739117038,1353.9599609375
"2008-01-29","2008-01-29",23.820541,68023000,24.98468254,49.1131593147355,1362.30004882812
"2008-01-30","2008-01-30",23.528267,106432600,24.961885,48.2145207712771,1355.81005859375
"2008-01-31","2008-01-31",23.820541,103642200,24.94011036,49.1636716848603,1378.55004882812
"2008-02-01","2008-02-01",22.249556,291138900,24.88881596,44.6728543677722,1395.42004394531
"2008-02-04","2008-02-04",22.059586,119998600,24.82466146,44.1749263433805,1380.81994628906
"2008-02-05","2008-02-05",21.241205,137534100,24.74925404,42.1117121873402,1336.64001464844
"2008-02-06","2008-02-06",20.839323,138315600,24.66756264,41.1486773056247,1326.44995117188
"2008-02-07","2008-02-07",20.547052,164964900,24.5966856,40.4619919398964,1336.91003417969
"2008-02-08","2008-02-08",20.868555,124872000,24.53092342,41.5567098853557,1331.2900390625
"2008-02-11","2008-02-11",20.61281,156814100,24.45069354,40.9456180395202,1339.13000488281
"2008-02-12","2008-02-12",20.707802,84365900,24.37397102,41.2729255913516,1348.85998535156
"2008-02-13","2008-02-13",21.160826,88986200,24.30616276,42.8153410780921,1367.2099609375
"2008-02-14","2008-02-14",20.824711,69113500,24.24156976,41.9806003455064,1348.85998535156
"2008-02-15","2008-02-15",20.766253,68166100,24.17799944,41.8358540800645,1349.98999023438
"2008-02-19","2008-02-19",20.663561,68261200,24.0922082,41.3808839902876,1348.78002929688
"2008-02-20","2008-02-20",20.700237,93056200,24.0013051,41.5106939361992,1360.03002929688
"2008-02-21","2008-02-21",20.612209,98776500,23.90893376,41.2867869124927,1342.53002929688
"2008-02-22","2008-02-22",20.304134,125705400,23.80703968,40.5064576349169,1353.10998535156
"2008-02-25","2008-02-25",20.421495,109974300,23.71713782,40.9403696379699,1371.80004882812
"2008-02-26","2008-02-26",20.8176,108923500,23.62975108,42.3874617067238,1381.2900390625
"2008-02-27","2008-02-27",20.729578,75199500,23.52964358,42.1532573759865,1380.02001953125
"2008-02-28","2008-02-28",20.487511,83002900,23.42337948,41.5096559054571,1367.68005371094
"2008-02-29","2008-02-29",19.952032,117411400,23.31985054,40.1267194791447,1330.63000488281
"2008-03-03","2008-03-03",19.797993,76544300,23.20812574,39.7380926464815,1331.33996582031
"2008-03-04","2008-03-04",20.238111,86925600,23.10447286,41.3929223164386,1326.75
"2008-03-05","2008-03-05",20.626888,106489800,22.9979273,42.808522377886,1333.69995117188
"2008-03-06","2008-03-06",20.22344,91127700,22.87542124,41.7409102304297,1304.33996582031
"2008-03-07","2008-03-07",20.443504,77597600,22.74971724,42.5385251706831,1293.36999511719
"2008-03-10","2008-03-10",20.575541,72175100,22.6262155,43.0161654110653,1273.36999511719
"2008-03-11","2008-03-11",21.477789,98740700,22.53011172,46.1380518776609,1320.65002441406
"2008-03-12","2008-03-12",21.000982,75993800,22.42227988,44.8141278611905,1308.77001953125
"2008-03-13","2008-03-13",20.993647,84552200,22.32190064,44.7939530330006,1315.47998046875
"2008-03-14","2008-03-14",20.509518,105214900,22.21739194,43.4755980165497,1288.14001464844
"2008-03-17","2008-03-17",20.758919,84490100,22.11567904,44.3367689125574,1276.59997558594
"2008-03-18","2008-03-18",21.580469,83695300,22.04486498,47.0484891629747,1330.73999023438
"2008-03-19","2008-03-19",20.993647,61442100,21.9589532,45.4351933680575,1298.42004394531
"2008-03-20","2008-03-20",21.404432,60170200,21.89820914,46.7396929674566,1329.51000976562
"2008-03-24","2008-03-24",21.397095,48294700,21.82285064,46.7193401619912,1349.88000488281
"2008-03-25","2008-03-25",21.375084,49149000,21.74865948,46.6571456918587,1352.98999023438
"2008-03-26","2008-03-26",20.94964,45868100,21.67209728,45.4631968768484,1341.13000488281
"2008-03-27","2008-03-27",20.575541,47894400,21.58103852,44.442762807095,1325.76000976562
"2008-03-28","2008-03-28",20.472836,49244000,21.49362498,44.1650897180865,1315.21997070312
"2008-03-31","2008-03-31",20.8176,46780600,21.42435938,45.335091104905,1322.69995117188
"2008-04-01","2008-04-01",21.639156,65796200,21.37327856,47.9854253853287,1370.18005371094
"2008-04-02","2008-04-02",21.389761,49499400,21.31867136,47.2754192486474,1367.53002929688
"2008-04-03","2008-04-03",21.272388,38961400,21.27706106,46.9418947427828,1369.31005859375
"2008-04-04","2008-04-04",21.389761,43860800,21.23823672,47.3211248229919,1370.40002441406
"2008-04-07","2008-04-07",21.389761,44428600,21.18012202,47.3211248229919,1372.5400390625
"2008-04-08","2008-04-08",21.089008,44733500,21.12052252,46.4355733127127,1365.5400390625
"2008-04-09","2008-04-09",21.191708,45839300,21.06619208,46.7825729444432,1354.48999023438
"2008-04-10","2008-04-10",21.353079,65591600,21.01684284,47.3297037733491,1360.55004882812
"2008-04-11","2008-04-11",20.744251,54373700,20.96116252,45.5277630057828,1332.82995605469
"2008-04-14","2008-04-14",20.582872,43418100,20.89640914,45.0637237062255,1328.31994628906
"2008-04-15","2008-04-15",20.722235,34310000,20.86586272,45.5527788437285,1334.43005371094
"2008-04-16","2008-04-16",21.235716,54107400,20.84938532,47.3159535494228,1364.7099609375
"2008-04-17","2008-04-17",21.433764,48743300,20.8532365,47.9789867533307,1365.56005859375
"2008-04-18","2008-04-18",22.005919,73658900,20.87656842,49.8398830479854,1390.32995605469
"2008-04-21","2008-04-21",22.314001,54411700,20.9119074,50.8067728651856,1388.17004394531
"2008-04-22","2008-04-22",22.189304,67387500,20.93832238,50.4054722684379,1375.93994140625
"2008-04-23","2008-04-23",23.069542,98351500,20.98745702,53.0751417377908,1379.93005371094
"2008-04-24","2008-04-24",23.326277,115416700,21.03982652,53.815058199551,1388.81994628906
"2008-04-25","2008-04-25",21.881224,145194900,21.05423448,49.3460989592488,1397.83996582031
"2008-04-28","2008-04-28",21.265047,97473000,21.0630412,47.6253100057744,1396.36999511719
"2008-04-29","2008-04-29",21.008314,84428900,21.06788242,46.9295108638394,1390.93994140625
"2008-04-30","2008-04-30",20.920296,74733600,21.07301712,46.6908612449945,1385.58996582031
"2008-05-01","2008-05-01",21.565804,71699400,21.09032846,48.6450904006526,1409.33996582031
"2008-05-02","2008-05-02",21.448442,66024200,21.10705312,48.3164807221541,1413.90002441406
"2008-05-05","2008-05-05",21.331078,119687700,21.127592,47.985709906498,1407.48999023438
"2008-05-06","2008-05-06",21.78586,93582000,21.1548793,49.3565961291092,1418.26000976562
"2008-05-07","2008-05-07",21.426432,88775000,21.16705594,48.329362989256,1392.56994628906
"2008-05-08","2008-05-08",21.470444,69589900,21.18187326,48.4633853473827,1397.68005371094
"2008-05-09","2008-05-09",21.55847,51621200,21.20329244,48.7347458707517,1388.28002929688
"2008-05-12","2008-05-12",21.998589,64278800,21.24422358,50.0759312911475,1403.57995605469
"2008-05-13","2008-05-13",21.924967,70934700,21.28676306,49.6123823532317,1403.0400390625
"2008-05-14","2008-05-14",22.035398,66730400,21.3227088,49.9500711846212,1408.66003417969
"2008-05-15","2008-05-15",22.418242,53355800,21.35853588,51.1091369314534,1423.56994628906
"2008-05-16","2008-05-16",22.079573,81538200,21.39565854,50.0626179011921,1425.34997558594
"2008-05-19","2008-05-19",21.689367,59615000,21.4205758,48.8857639287744,1426.63000488281
"2008-05-20","2008-05-20",21.174007,75767600,21.43254512,47.3845566382357,1413.40002441406
"2008-05-21","2008-05-21",20.798532,60125100,21.41895998,46.3269148466008,1390.7099609375
"2008-05-22","2008-05-22",20.960499,52203100,21.41815032,46.8491151971374,1394.34997558594
"2008-05-23","2008-05-23",20.651283,48890700,21.41130304,45.9776907832663,1375.93005371094
"2008-05-27","2008-05-27",20.938417,47334500,21.41988102,46.9133215390479,1385.34997558594
"2008-05-28","2008-05-28",20.746996,52318500,21.41964256,46.3670327942713,1390.83996582031
"2008-05-29","2008-05-29",20.842697,47699200,21.40488712,46.6837896950293,1398.26000976562
"2008-05-30","2008-05-30",20.850073,63399200,21.40201564,46.7084953037515,1400.38000488281
"2008-06-02","2008-06-02",20.467228,77028400,21.38327156,45.5876360815155,1385.67004394531
"2008-06-03","2008-06-03",20.10647,86616700,21.35745906,44.5594746002702,1377.65002441406
"2008-06-04","2008-06-04",20.275814,79567400,21.33547366,45.1519685529441,1377.19995117188
"2008-06-05","2008-06-05",20.835339,76063400,21.33318764,47.0596225309194,1404.05004882812
"2008-06-06","2008-06-06",20.238993,78500800,21.32645668,45.3444465479294,1360.68005371094
"2008-06-09","2008-06-09",20.400963,66787100,21.32501922,45.8910095070336,1361.76000976562
"2008-06-10","2008-06-10",20.533484,77433900,21.3193369,46.33902220358,1358.43994140625
"2008-06-11","2008-06-11",19.966591,59330800,21.2858856,44.7226584878567,1335.48999023438
"2008-06-12","2008-06-12",20.791168,113996300,21.27391374,47.4436015207643,1339.86999511719
"2008-06-13","2008-06-13",21.402231,131969100,21.2765106,49.3296823313714,1360.03002929688
"2008-06-16","2008-06-16",21.299164,74718900,21.27469866,49.0268579942794,1360.14001464844
"2008-06-17","2008-06-17",21.203453,44256700,21.2709725,48.7433323308267,1350.93005371094
"2008-06-18","2008-06-18",20.953133,49677800,21.268255,48.0024859579017,1337.81005859375
"2008-06-19","2008-06-19",21.299164,62037800,21.27040412,49.0938680902733,1342.82995605469
"2008-06-20","2008-06-20",20.783802,97480400,21.25901858,47.5762654991259,1317.93005371094
"2008-06-23","2008-06-23",20.592381,57145300,21.25598118,47.0253161513777,1318
"2008-06-24","2008-06-24",20.415689,65218300,21.25263752,46.5179136846077,1314.2900390625
"2008-06-25","2008-06-25",20.872149,64280200,21.2556358,47.9970367709844,1321.96997070312
"2008-06-26","2008-06-26",20.430412,67049100,21.23952972,46.7210626661221,1283.15002441406
"2008-06-27","2008-06-27",20.342068,73450200,21.2176958,46.4689486661043,1278.38000488281
"2008-06-30","2008-06-30",20.25371,57830500,21.18265162,46.2144828963769,1280
"2008-07-01","2008-07-01",19.782532,100327800,21.13202224,44.8770651719242,1284.91003417969
"2008-07-02","2008-07-02",19.053659,84669000,21.06930934,42.9166628151956,1261.52001953125
"2008-07-03","2008-07-03",19.127285,37074500,20.9904642,43.1725324334666,1262.90002441406
"2008-07-07","2008-07-07",19.164103,71527600,20.90722072,43.3021989352311,1252.31005859375
"2008-07-08","2008-07-08",19.03159,65553200,20.85022804,42.9422659321712,1273.69995117188
"2008-07-09","2008-07-09",18.575108,54255800,20.79642926,41.7233224662989,1244.68994140625
"2008-07-10","2008-07-10",18.737087,57830600,20.75100472,42.31619218008,1253.39001464844
"2008-07-11","2008-07-11",18.589836,69532600,20.70439552,41.9205776570909,1239.48999023438
"2008-07-14","2008-07-14",18.516216,51216200,20.64340376,41.7215698039381,1228.30004882812
"2008-07-15","2008-07-15",19.252441,92719300,20.59948374,44.4142140295955,1214.91003417969
"2008-07-16","2008-07-16",20.06966,82060400,20.57425538,47.1784759992301,1245.35998535156
"2008-07-17","2008-07-17",20.26108,96526100,20.54375978,47.7989436963612,1260.31994628906
"2008-07-18","2008-07-18",19.038935,150277000,20.49600984,44.4010504091956,1260.68005371094
"2008-07-21","2008-07-21",18.87697,77575600,20.44414036,43.9782645141113,1260
"2008-07-22","2008-07-22",18.994762,88657200,20.3928662,44.3713564351171,1277
"2008-07-23","2008-07-23",19.45859,79408800,20.34206622,45.8966633897033,1282.18994140625
"2008-07-24","2008-07-24",18.729719,81092600,20.27816126,43.9637122788975,1252.5400390625
"2008-07-25","2008-07-25",19.259811,58682300,20.22264952,45.6620115570589,1257.76000976562
"2008-07-28","2008-07-28",18.773895,59707800,20.14976258,44.403244833011,1234.36999511719
"2008-07-29","2008-07-29",19.22299,66368200,20.09263092,45.8120574564439,1263.19995117188
"2008-07-30","2008-07-30",19.311342,51977700,20.04507042,46.0862931730949,1284.26000976562
"2008-07-31","2008-07-31",18.935865,60461000,20.00030758,45.0965297647028,1267.38000488281
"2008-08-01","2008-08-01",18.729719,82720200,19.95893132,44.5604018679443,1260.31005859375
"2008-08-04","2008-08-04",18.611927,60588300,19.91195988,44.2536328013564,1249.01000976562
"2008-08-05","2008-08-05",19.296618,84297600,19.88486658,46.4405635019942,1284.88000488281
"2008-08-06","2008-08-06",19.892971,95550000,19.86395766,48.2450266564455,1289.18994140625
"2008-08-07","2008-08-07",20.165369,82565800,19.85232512,49.0452030488167,1266.06994628906
"2008-08-08","2008-08-08",20.71018,80814100,19.84967478,50.603794441775,1296.31994628906
"2008-08-11","2008-08-11",20.540842,68743800,19.84349016,50.1176035648371,1305.31994628906
"2008-08-12","2008-08-12",20.702826,62813000,19.84820212,50.5810391462455,1289.58996582031
"2008-08-13","2008-08-13",20.548201,51165200,19.85703674,50.1274239122271,1285.82995605469
"2008-08-14","2008-08-14",20.548201,49732300,19.86248448,50.1274239122271,1292.93005371094
"2008-08-15","2008-08-15",20.47459,47267400,19.8552695,49.9055140637428,1298.19995117188
"2008-08-18","2008-08-18",20.386244,38078200,19.85821452,49.636452554479,1278.59997558594
"2008-08-19","2008-08-19",20.194052,40332900,19.8540763,48.8085144268773,1266.68994140625
"2008-08-20","2008-08-20",20.171881,41497200,19.84684424,48.7412526042664,1274.5400390625
"2008-08-21","2008-08-21",20.090572,43614200,19.84932386,48.4912171678273,1277.71997070312
"2008-08-22","2008-08-22",20.578426,47930400,19.84506902,50.059696217295,1292.19995117188
"2008-08-25","2008-08-25",20.445374,51381300,19.82593188,49.6390430476688,1266.83996582031
"2008-08-26","2008-08-26",20.157095,44774400,19.8030905,48.7336656557913,1271.51000976562
"2008-08-27","2008-08-27",20.371452,33975300,19.78645048,49.4334688441415,1281.66003417969
"2008-08-28","2008-08-28",20.652346,48372600,19.78043474,50.339856230105,1300.68005371094
"2008-08-29","2008-08-29",20.171881,50735500,19.75788908,48.8126922877506,1282.82995605469
"2008-09-02","2008-09-02",20.031439,66079200,19.74284182,48.3749586297973,1277.57995605469
"2008-09-03","2008-09-03",19.883604,57127700,19.72866628,47.9134441570933,1274.97998046875
"2008-09-04","2008-09-04",19.477064,66141900,19.70989378,46.6641843815989,1236.82995605469
"2008-09-05","2008-09-05",18.95965,82305200,19.6716438,45.1358195040349,1242.31005859375
"2008-09-08","2008-09-08",19.307049,62110800,19.64917654,46.3399372107753,1267.7900390625
"2008-09-09","2008-09-09",19.292276,85735700,19.6281807,46.2958170918957,1224.51000976562
"2008-09-10","2008-09-10",19.543596,75064900,19.61397842,47.1683632270353,1232.0400390625
"2008-09-11","2008-09-11",20.208834,72913300,19.62250446,49.3894154838192,1249.05004882812
"2008-09-12","2008-09-12",20.41581,75628500,19.64974748,50.0559750190381,1251.69995117188
"2008-09-15","2008-09-15",19.824474,82349400,19.66369126,48.2050223353304,1192.69995117188
"2008-09-16","2008-09-16",19.210966,111729700,19.66462852,46.3890217891344,1213.59997558594
"2008-09-17","2008-09-17",18.16135,106972100,19.64722372,43.5264203960682,1156.39001464844
"2008-09-18","2008-09-18",18.671377,132291300,19.6491491,45.2030496378781,1206.51000976562
"2008-09-19","2008-09-19",18.597456,134926100,19.64635648,45.005451432374,1255.07995605469
"2008-09-22","2008-09-22",18.774851,105207700,19.65005678,45.5879481188403,1207.08996582031
"2008-09-23","2008-09-23",18.804422,92181300,19.6558209,45.685788992305,1188.21997070312
"2008-09-24","2008-09-24",19.011387,80250300,19.65099982,46.3745308117415,1185.86999511719
"2008-09-25","2008-09-25",19.66925,96203500,19.64299162,48.4929789527767,1209.18005371094
"2008-09-26","2008-09-26",20.253191,100744300,19.64283384,50.2723024511102,1213.27001953125
"2008-09-29","2008-09-29",18.486578,134383100,19.6317867,45.4277377577089,1106.42004394531
"2008-09-30","2008-09-30",19.728382,107192700,19.64881494,48.9559644476166,1166.35998535156
"2008-10-01","2008-10-01",19.573158,88957000,19.66038286,48.5555503915901,1161.06005859375
"2008-10-02","2008-10-02",19.403149,93819800,19.65927404,48.115735045734,1114.28002929688
"2008-10-03","2008-10-03",19.454887,114289400,19.6737774,48.2612777016949,1099.22998046875
"2008-10-06","2008-10-06",18.412664,146374600,19.65683446,45.6303708657143,1056.89001464844
"2008-10-07","2008-10-07",17.170868,145941200,19.62477392,42.7940567191269,996.22998046875
"2008-10-08","2008-10-08",17.00824,171598600,19.58047892,42.4415419030134,984.940002441406
"2008-10-09","2008-10-09",16.483429,131948700,19.52392066,41.3206276759848,909.919982910156
"2008-10-10","2008-10-10",15.892103,228467500,19.46304542,40.1028690520353,899.219970703125
"2008-10-13","2008-10-13",18.848772,144935400,19.46542648,47.9319370945614,1003.34997558594
"2008-10-14","2008-10-14",17.813938,165674900,19.4494667,45.7941902145742,998.010009765625
"2008-10-15","2008-10-15",16.749538,113280200,19.3985251,43.7464143373971,907.840026855469
"2008-10-16","2008-10-16",17.880453,161147800,19.35827474,46.3475585163652,946.429992675781
"2008-10-17","2008-10-17",17.688274,133673100,19.30873284,45.9788961681611,940.549987792969
"2008-10-20","2008-10-20",18.272217,93484300,19.25997358,47.2791001096317,985.400024414062
"2008-10-21","2008-10-21",17.266954,100385600,19.19449582,45.3612319987859,955.049987792969
"2008-10-22","2008-10-22",15.914282,150054800,19.09872494,42.9680189146993,896.780029296875
